kernel_ns,app_mono_ns,src,sport,dst,dport,sequence,counter,flags,mode
1787953597639526861,5174724412526,192.168.20.11,50262,192.168.20.108,12345,333,132,8,3
1787953597654657472,5174739539804,192.168.20.11,50262,192.168.20.108,12345,334,133,8,3
1787953597669654083,5174754585063,192.168.20.11,50262,192.168.20.108,12345,335,134,8,3
1787953597684580731,5174769469433,192.168.20.11,50262,192.168.20.108,12345,336,135,8,3
1787953597699391324,5174784273267,192.168.20.11,50262,192.168.20.108,12345,337,136,8,3
1787953597714493954,5174799416322,192.168.20.11,50262,192.168.20.108,12345,338,137,8,3
1787953597729977602,5174814877933,192.168.20.11,50262,192.168.20.108,12345,339,138,8,3
1787953597744381083,5174829266415,192.168.20.11,50262,192.168.20.108,12345,340,139,8,3
1787953597759611416,5174844498211,192.168.20.11,50262,192.168.20.108,12345,341,140,8,3
1787953597774441602,5174859380544,192.168.20.11,50262,192.168.20.108,12345,342,141,8,3
1787953597789364028,5174874260396,192.168.20.11,50262,192.168.20.108,12345,343,142,8,3
1787953597804592194,5174889474730,192.168.20.11,50262,192.168.20.108,12345,344,143,8,3
1787953597820125157,5174905050211,192.168.20.11,50262,192.168.20.108,12345,345,144,8,3
1787953597835119583,5174920048581,192.168.20.11,50262,192.168.20.108,12345,346,145,8,3
1787953597850245916,5174935131230,192.168.20.11,50262,192.168.20.108,12345,347,146,8,3
1787953597864814657,5174949799970,192.168.20.11,50262,192.168.20.108,12345,348,147,8,3
